Country,Date,Open,High,Low,Close
GR,1993-12,10.7568,17.105,3.226,10.0665
GR,1994-01,10.0665,14.811,1.197,8.84512
GR,1994-02,8.84512,15.565,0.543,7.71833
GR,1994-03,7.71833,19.602,4.068,10.6457
GR,1994-04,10.6457,21.58,6.293,14.2551
GR,1994-05,14.2551,32.946,10.905,19.3888
GR,1994-06,19.3888,32.853,12.942,23.0838
GR,1994-07,23.0838,34.122,18.98,25.862
GR,1994-08,25.862,38.809,19.766,26.9667
GR,1994-09,26.9667,33.185,16.915,24.8143
GR,1994-10,24.8143,29.61,12.432,18.4697
GR,1994-11,18.4697,22.684,3.261,11.5067
GR,1994-12,11.5067,16.536,1.365,8.30069
GR,1995-01,8.30069,17.057,-0.888,7.26233
GR,1995-02,7.26233,18.086,2.147,9.49963
GR,1995-03,9.49963,17.145,2.304,9.46361
GR,1995-04,9.46361,22.256,2.694,12.6975
GR,1995-05,12.6975,28.292,8.486,17.9446
GR,1995-06,17.9446,33.679,15.986,24.3833
GR,1995-07,24.3833,34.018,18.787,25.7982
GR,1995-08,25.7982,32.686,16.971,25.0056
GR,1995-09,25.0056,29.43,13.742,21.719
GR,1995-10,21.719,23.682,9.03,15.5675
GR,1995-11,15.5675,20.302,1.928,10.0316
GR,1995-12,10.0316,18.222,3.144,9.23145
GR,1996-01,9.23145,13.164,-0.549,6.11364
GR,1996-02,6.11364,15.021,0.539,6.84183
GR,1996-03,6.84183,15.402,-0.168,6.77685
GR,1996-04,6.77685,21.051,4.204,12.0014
GR,1996-05,12.0014,29.235,11.398,19.5097
GR,1996-06,19.5097,33.303,15.753,23.1629
GR,1996-07,23.1629,35.905,17.827,25.5038
GR,1996-08,25.5038,34.145,18.903,25.3833
GR,1996-09,25.3833,28.604,13.105,20.613
GR,1996-10,20.613,24.532,7.716,15.2557
GR,1996-11,15.2557,21.194,6.124,13.2001
GR,1996-12,13.2001,16.176,0.959,9.77132
GR,1997-01,9.77132,15.211,1.118,8.22495
GR,1997-02,8.22495,16.558,-0.233,7.73186
GR,1997-03,7.73186,17.215,1.733,8.72356
GR,1997-04,8.72356,19.656,1.978,10.1956
GR,1997-05,10.1956,30.508,9.87,18.7587
GR,1997-06,18.7587,36.315,12.848,24.1526
GR,1997-07,24.1526,37.264,18.622,26.1199
GR,1997-08,26.1199,31.807,17.416,24.1125
GR,1997-09,24.1125,31.713,12.092,20.307
GR,1997-10,20.307,27.061,7.554,15.936
GR,1997-11,15.936,20.105,6.471,12.3648
GR,1997-12,12.3648,15.315,0.871,8.51397
GR,1998-01,8.51397,14.79,2.06,7.9882
GR,1998-02,7.9882,17.271,2.398,8.96451
GR,1998-03,8.96451,17.103,1.281,7.65571
GR,1998-04,7.65571,22.142,5.748,14.0995
GR,1998-05,14.0995,25.93,11.247,17.6428
GR,1998-06,17.6428,33.581,15.149,23.7169
GR,1998-07,23.7169,38.67,16.782,26.8001
GR,1998-08,26.8001,35.649,19.359,26.8424
GR,1998-09,26.8424,29.414,14.575,21.6599
GR,1998-10,21.6599,29.212,9.449,18.1094
GR,1998-11,18.1094,22.993,4.811,12.8298
GR,1998-12,12.8298,16.496,-0.756,6.9658
GR,1999-01,6.9658,14.719,2.23,7.51198
GR,1999-02,7.51198,15.131,0.356,7.09677
GR,1999-03,7.09677,17.824,3.199,10.386
GR,1999-04,10.386,24.679,7.532,14.0065
GR,1999-05,14.0065,28.377,8.908,19.3728
GR,1999-06,19.3728,32.108,15.652,24.4598
GR,1999-07,24.4598,32.986,20.282,26.2694
GR,1999-08,26.2694,37.109,19.104,26.6804
GR,1999-09,26.6804,30.998,17.371,22.6323
GR,1999-10,22.6323,28.582,12.37,18.8774
GR,1999-11,18.8774,22.189,4.226,12.767
GR,1999-12,12.767,17.577,2.737,10.5729
GR,2000-01,10.5729,14.029,-2.558,4.40099
GR,2000-02,4.40099,15.897,1.665,7.60532
GR,2000-03,7.60532,21.903,1.193,9.58103
GR,2000-04,9.58103,23.364,5.902,15.2288
GR,2000-05,15.2288,28.389,8.703,19.5831
GR,2000-06,19.5831,34.038,14.605,23.717
GR,2000-07,23.717,39.855,18.401,27.1379
GR,2000-08,27.1379,35.899,18.914,25.8992
GR,2000-09,25.8992,34.083,13.026,22.1017
GR,2000-10,22.1017,25.906,8.301,16.5362
GR,2000-11,16.5362,23.333,7.427,14.8573
GR,2000-12,14.8573,17.182,0.778,9.74569
GR,2001-01,9.74569,15.741,3.456,8.57675
GR,2001-02,8.57675,16.414,0.796,8.60238
GR,2001-03,8.60238,24.737,4.233,13.2359
GR,2001-04,13.2359,24.456,5.594,13.6062
GR,2001-05,13.6062,30.662,10.807,18.4723
GR,2001-06,18.4723,33.623,13.667,23.2207
GR,2001-07,23.2207,35.079,18.479,26.995
GR,2001-08,26.995,34.883,20.419,26.6741
GR,2001-09,26.6741,32.547,14.815,22.9822
GR,2001-10,22.9822,28.877,9.343,18.6153
GR,2001-11,18.6153,21.336,2.676,11.8682
GR,2001-12,11.8682,13.042,-5.038,5.08782
GR,2002-01,5.08782,17.172,-3.447,6.00098
GR,2002-02,6.00098,17.871,4.988,10.1624
GR,2002-03,10.1624,21.103,4.641,11.0702
GR,2002-04,11.0702,22.292,5.932,13.0681
GR,2002-05,13.0681,27.019,11.951,18.366
GR,2002-06,18.366,33.54,14.658,24.0888
GR,2002-07,24.0888,36.269,20.36,27.0776
GR,2002-08,27.0776,35.034,18.909,25.2814
GR,2002-09,25.2814,27.116,15.144,21.2638
GR,2002-10,21.2638,24.176,8.438,17.3113
GR,2002-11,17.3113,19.872,7.881,13.6925
GR,2002-12,13.6925,15.763,-0.209,8.00003
GR,2003-01,8.00003,16.104,1.91,8.82598
GR,2003-02,8.82598,12.831,-0.76,3.77612
GR,2003-03,3.77612,17.442,0.631,7.72923
GR,2003-04,7.72923,23.673,2.152,11.4092
GR,2003-05,11.4092,27.359,13.001,19.6657
GR,2003-06,19.6657,33.92,15.283,24.7622
GR,2003-07,24.7622,37.209,19.351,26.8299
GR,2003-08,26.8299,37.978,19.666,27.0025
GR,2003-09,27.0025,33.826,15.578,21.43
GR,2003-10,21.43,29.027,8.809,18.1379
GR,2003-11,18.1379,23.681,5.533,13.3847
GR,2003-12,13.3847,16.334,0.658,8.57095
GR,2004-01,8.57095,14.597,-3.279,6.14385
GR,2004-02,6.14385,18.668,-4.397,7.66359
GR,2004-03,7.66359,18.854,1.18,10.0309
GR,2004-04,10.0309,21.645,5.037,13.4051
GR,2004-05,13.4051,25.084,10.443,17.0158
GR,2004-06,17.0158,31.785,14.976,23.2449
GR,2004-07,23.2449,36.243,17.693,25.9007
GR,2004-08,25.9007,34.997,18.951,26.0016
GR,2004-09,26.0016,31.587,14.056,22.004
GR,2004-10,22.004,27.924,13.028,18.9108
GR,2004-11,18.9108,24.743,2.176,12.8217
GR,2004-12,12.8217,18.843,3.014,9.8826
GR,2005-01,9.8826,15.062,1.446,7.59115
GR,2005-02,7.59115,14.608,-1.063,6.42022
GR,2005-03,6.42022,20.055,0.121,10.0314
GR,2005-04,10.0314,24.011,3.299,13.1855
GR,2005-05,13.1855,27.077,11.1,19.1151
GR,2005-06,19.1151,33.52,13.515,22.4286
GR,2005-07,22.4286,34.845,19.472,26.3905
GR,2005-08,26.3905,34.948,19.418,26.0864
GR,2005-09,26.0864,31.276,16.593,22.3619
GR,2005-10,22.3619,24.456,8.406,16.2524
GR,2005-11,16.2524,18.644,1.301,11.8028
GR,2005-12,11.8028,18.309,0.06,8.97403
GR,2006-01,8.97403,13.618,-2.584,5.16728
GR,2006-02,5.16728,15.937,-2.378,7.2354
GR,2006-03,7.2354,19.754,1.159,10.1376
GR,2006-04,10.1376,22.134,7.444,14.0194
GR,2006-05,14.0194,31.028,8.869,18.719
GR,2006-06,18.719,34.042,14.193,23.2538
GR,2006-07,23.2538,33.976,17.476,24.977
GR,2006-08,24.977,37.493,18.279,27.142
GR,2006-09,27.142,32.629,14.303,21.7947
GR,2006-10,21.7947,27.305,8.112,17.1538
GR,2006-11,17.1538,19.522,1.561,11.4713
GR,2006-12,11.4713,16.067,1.016,8.66953
GR,2007-01,8.66953,16.801,2.174,9.16143
GR,2007-02,9.16143,15.414,2.254,8.42868
GR,2007-03,8.42868,18.558,4.886,10.5901
GR,2007-04,10.5901,23.389,6.868,14.1006
GR,2007-05,14.1006,29.088,12.447,19.5949
GR,2007-06,19.5949,39.699,15.463,25.2164
GR,2007-07,25.2164,40.594,19.421,27.8346
GR,2007-08,27.8346,37.347,18.991,27.0403
GR,2007-09,27.0403,35.529,14.081,21.8428
GR,2007-10,21.8428,28.138,9.478,17.6043
GR,2007-11,17.6043,22.146,5.525,12.0987
GR,2007-12,12.0987,15.354,2.415,7.69299
GR,2008-01,7.69299,14.846,-0.18,6.98285
GR,2008-02,6.98285,18.821,-3.147,7.86488
GR,2008-03,7.86488,20.814,7.067,12.003
GR,2008-04,12.003,25.113,7.705,14.4006
GR,2008-05,14.4006,32.581,9.861,19.0616
GR,2008-06,19.0616,34.535,15.884,24.4548
GR,2008-07,24.4548,36.694,18.712,26.6173
GR,2008-08,26.6173,35.782,20.267,27.0509
GR,2008-09,27.0509,32.748,12.921,21.7095
GR,2008-10,21.7095,25.411,11.101,17.3559
GR,2008-11,17.3559,24.538,5.727,13.5407
GR,2008-12,13.5407,18.821,1.418,9.36683
GR,2009-01,9.36683,15.49,2.647,8.46979
GR,2009-02,8.46979,15.561,0.974,7.13351
GR,2009-03,7.13351,22.357,3.157,9.72526
GR,2009-04,9.72526,20.87,8.272,13.4359
GR,2009-05,13.4359,29.752,9.855,19.4648
GR,2009-06,19.4648,33.633,16.35,23.7332
GR,2009-07,23.7332,39.041,19.035,26.8181
GR,2009-08,26.8181,34.702,19.941,25.6867
GR,2009-09,25.6867,33.094,15.208,21.5926
GR,2009-10,21.5926,27.145,7.67,17.8224
GR,2009-11,17.8224,20.503,6.276,13.6756
GR,2009-12,13.6756,18.781,4.582,11.1421
GR,2010-01,11.1421,17.883,-0.125,7.67791
GR,2010-02,7.67791,17.038,-0.362,9.16454
GR,2010-03,9.16454,19.653,4.018,10.5191
GR,2010-04,10.5191,22.429,8.01,14.3098
GR,2010-05,14.3098,29.673,11.765,19.4031
GR,2010-06,19.4031,35.819,15.443,23.4393
GR,2010-07,23.4393,35.736,17.998,26.5267
GR,2010-08,26.5267,36.811,20.652,28.2078
GR,2010-09,28.2078,31.429,16.118,22.6445
GR,2010-10,22.6445,22.633,7.499,16.3514
GR,2010-11,16.3514,22.43,9.076,15.4891
GR,2010-12,15.4891,19.759,0.412,10.1283
GR,2011-01,10.1283,15.921,0.846,8.05164
GR,2011-02,8.05164,15.981,2.14,8.0463
GR,2011-03,8.0463,17.976,-1.152,9.46408
GR,2011-04,9.46408,21.78,6.036,12.4535
GR,2011-05,12.4535,25.84,8.933,17.616
GR,2011-06,17.616,31.71,16.08,23.2002
GR,2011-07,23.2002,36.42,18.859,27.1675
GR,2011-08,27.1675,34.276,18.317,26.3059
GR,2011-09,26.3059,33.462,15.986,24.0146
GR,2011-10,24.0146,26.01,6.494,15.443
GR,2011-11,15.443,18.492,4.664,10.002
GR,2011-12,10.002,17.281,2.451,9.29449
GR,2012-01,9.29449,13.826,-2.54,5.20249
GR,2012-02,5.20249,16.772,-1.295,6.20507
GR,2012-03,6.20507,20.065,1.925,10.2821
GR,2012-04,10.2821,24.918,6.302,14.6436
GR,2012-05,14.6436,27.579,11.107,19.0943
GR,2012-06,19.0943,34.654,16.334,25.2782
GR,2012-07,25.2782,39.042,20.021,28.8432
GR,2012-08,28.8432,37.36,19.901,27.7814
GR,2012-09,27.7814,31.879,14.332,23.4213
GR,2012-10,23.4213,30.123,12.878,20.041
GR,2012-11,20.041,24.948,9.204,14.5916
GR,2012-12,14.5916,17.941,2.835,8.74259
GR,2013-01,8.74259,15.349,-0.314,8.22504
GR,2013-02,8.22504,16.341,4.05,9.13178
GR,2013-03,9.13178,18.172,2.618,10.9153
GR,2013-04,10.9153,26.59,7.688,14.9663
GR,2013-05,14.9663,30.063,13.65,20.4651
GR,2013-06,20.4651,33.694,13.68,23.6182
GR,2013-07,23.6182,35.702,17.954,26.034
GR,2013-08,26.034,33.875,21.147,26.7695
GR,2013-09,26.7695,32.173,15.966,23.0585
GR,2013-10,23.0585,26.289,9.602,17.3911
GR,2013-11,17.3911,22.132,6.044,14.192
GR,2013-12,14.192,15.455,1.674,8.20162
GR,2014-01,8.20162,16.654,2.932,9.81525
GR,2014-02,9.81525,19.289,4.199,9.97318
GR,2014-03,9.97318,20.961,4.014,11.2716
GR,2014-04,11.2716,22.616,7.125,14.2608
GR,2014-05,14.2608,28.499,11.169,18.4773
GR,2014-06,18.4773,34.061,14.618,23.4705
GR,2014-07,23.4705,34.064,19.482,26.0508
GR,2014-08,26.0508,35.564,20.069,26.9328
GR,2014-09,26.9328,29.661,13.97,22.148
GR,2014-10,22.148,26.331,10.169,17.0243
GR,2014-11,17.0243,20.331,5.926,13.0181
GR,2014-12,13.0181,17.7,1.361,10.3397
GR,2015-01,10.3397,15.287,-1.348,7.57142
GR,2015-02,7.57142,15.903,-0.46,7.53815
GR,2015-03,7.53815,16.732,2.431,9.53877
GR,2015-04,9.53877,21.257,4.443,13.0015
GR,2015-05,13.0015,28.292,11.844,19.4316
GR,2015-06,19.4316,32.763,16.022,22.5027
GR,2015-07,22.5027,37.016,17.965,26.8703
GR,2015-08,26.8703,33.716,20.277,26.8148
GR,2015-09,26.8148,35.814,16.065,23.8411
GR,2015-10,23.8411,25.472,10.556,17.3887
GR,2015-11,17.3887,22.64,5.959,14.5197
GR,2015-12,14.5197,17.536,-0.11,9.35043
GR,2016-01,9.35043,17.167,-0.626,8.08108
GR,2016-02,8.08108,19.309,2.745,11.4923
GR,2016-03,11.4923,20.389,4.579,11.0526
GR,2016-04,11.0526,27.038,9.291,16.6576
GR,2016-05,16.6576,30.243,10.892,18.5628
GR,2016-06,18.5628,36.898,15.758,24.9759
GR,2016-07,24.9759,34.967,20.677,26.9665
GR,2016-08,26.9665,34.553,19.224,26.3856
GR,2016-09,26.3856,30.318,14.738,22.0927
GR,2016-10,22.0927,27.867,9.095,17.404
GR,2016-11,17.404,22.265,2.653,12.8558
GR,2016-12,12.8558,15.928,0.779,6.75766
GR,2017-01,6.75766,12.579,-3.198,4.90053
GR,2017-02,4.90053,17.261,1.768,8.88843
GR,2017-03,8.88843,21.64,5.133,11.6293
GR,2017-04,11.6293,25.607,6.557,14.2483
GR,2017-05,14.2483,30.879,12.935,19.0653
GR,2017-06,19.0653,39.678,15.88,24.658
GR,2017-07,24.658,39.172,18.857,26.9256
GR,2017-08,26.9256,35.829,18.405,26.8328
GR,2017-09,26.8328,35.13,14.42,23.1642
GR,2017-10,23.1642,26.11,9.309,17.4095
GR,2017-11,17.4095,19.395,5.008,12.9077
GR,2017-12,12.9077,17.74,2.837,9.55952
GR,2018-01,9.55952,15.179,1.468,8.39174
GR,2018-02,8.39174,14.887,2.46,9.08331
GR,2018-03,9.08331,17.964,2.107,11.7889
GR,2018-04,11.7889,27.048,8.225,16.7157
GR,2018-05,16.7157,27.022,14.405,20.5737
GR,2018-06,20.5737,32.061,17.636,23.8644
GR,2018-07,23.8644,35.131,19.861,26.6423
GR,2018-08,26.6423,32.502,21.037,26.4566
GR,2018-09,26.4566,32.784,12.315,23.1005
GR,2018-10,23.1005,24.758,10.553,17.8857
GR,2018-11,17.8857,23.712,4.553,13.4247
GR,2018-12,13.4247,15.851,2.329,8.17306
GR,2019-01,8.17306,12.805,-1.237,6.70684
GR,2019-02,6.70684,15.598,1.532,8.00478
GR,2019-03,8.00478,19.357,4.843,11.2417
GR,2019-04,11.2417,23.659,7.42,13.5223
GR,2019-05,13.5223,28.091,9.238,18.0061
GR,2019-06,18.0061,34.367,15.06,25.0847
GR,2019-07,25.0847,35.882,19.63,26.4974
GR,2019-08,26.4974,36.039,20.322,27.2532
GR,2019-09,27.2532,31.103,15.118,23.3811
GR,2019-10,23.3811,29.43,14.062,19.5446
GR,2019-11,19.5446,23.238,9.912,15.9624
GR,2019-12,15.9624,16.766,2.863,10.2041
HR,1980-01,0,8.554,-12.662,-2.66062
HR,1980-02,-2.66062,11.494,-3.882,2.38159
HR,1980-03,2.38159,17.741,-3.16,5.12942
HR,1980-04,5.12942,17.258,-1.061,7.36768
HR,1980-05,7.36768,20.661,4.538,12.0884
HR,1980-06,12.0884,26.966,8.729,17.6388
HR,1980-07,17.6388,28.373,10.528,19.3997
HR,1980-08,19.3997,32.122,8.264,20.9251
HR,1980-09,20.9251,25.912,7.008,16.7674
HR,1980-10,16.7674,22.388,1.881,11.3374
HR,1980-11,11.3374,13.288,-4.401,4.05061
HR,1980-12,4.05061,8.923,-11.971,-0.18406
HR,1981-01,-0.18406,5.421,-11.013,-2.0794
HR,1981-02,-2.0794,10.838,-6.408,0.686598
HR,1981-03,0.686598,18.644,-3.065,7.48736
HR,1981-04,7.48736,19.903,0.295,10.0933
HR,1981-05,10.0933,25.545,5.145,14.8797
HR,1981-06,14.8797,28.445,9.674,19.1958
HR,1981-07,19.1958,29.498,11.423,20.5188
HR,1981-08,20.5188,35.153,10.474,20.9707
HR,1981-09,20.9707,27.821,9.334,17.3255
HR,1981-10,17.3255,23.988,1.752,12.9574
HR,1981-11,12.9574,19.773,-2.469,4.95536
HR,1981-12,4.95536,12.257,-9.261,1.31778
HR,1982-01,1.31778,10.172,-9.662,-1.82615
HR,1982-02,-1.82615,7.605,-6.421,-0.406394
HR,1982-03,-0.406394,16.281,-2.153,4.76487
HR,1982-04,4.76487,18.651,-0.111,7.89933
HR,1982-05,7.89933,25.257,2.423,15.3888
HR,1982-06,15.3888,30.471,11.148,20.2983
HR,1982-07,20.2983,31.353,13.135,22.1
HR,1982-08,22.1,31.568,10.979,21.165
HR,1982-09,21.165,29.866,12.658,19.5954
HR,1982-10,19.5954,21.252,4.205,12.4647
HR,1982-11,12.4647,15.645,-3.377,6.28301
HR,1982-12,6.28301,13.273,-6.845,3.45275
HR,1983-01,3.45275,12.248,-3.972,3.22436
HR,1983-02,3.22436,8.299,-12.989,-0.988405
HR,1983-03,-0.988405,16.811,-3.75,6.4791
HR,1983-04,6.4791,22.495,1.693,11.496
HR,1983-05,11.496,27.063,7.349,16.1092
HR,1983-06,16.1092,27.954,8.231,18.4867
HR,1983-07,18.4867,36.332,12.803,23.8087
HR,1983-08,23.8087,33.447,12.793,21.9417
HR,1983-09,21.9417,28.34,7.521,17.4494
HR,1983-10,17.4494,25.135,-0.332,11.5537
HR,1983-11,11.5537,13.868,-4.993,3.49738
HR,1983-12,3.49738,12.112,-7.065,1.25038
HR,1984-01,1.25038,11.506,-7.111,0.689147
HR,1984-02,0.689147,9.989,-6.317,0.599591
HR,1984-03,0.599591,15.131,-4.526,4.03823
HR,1984-04,4.03823,18.468,0.412,9.07822
HR,1984-05,9.07822,23.495,6.071,13.3491
HR,1984-06,13.3491,26.547,8.434,17.4112
HR,1984-07,17.4112,33.668,8.934,19.962
HR,1984-08,19.962,30.76,10.497,20.07
HR,1984-09,20.07,28.882,7.902,17.1792
HR,1984-10,17.1792,21.883,2.863,12.6372
HR,1984-11,12.6372,16.45,-2.514,6.05998
HR,1984-12,6.05998,8.815,-7.126,1.29027
HR,1985-01,1.29027,8.097,-15.885,-4.5443
HR,1985-02,-4.5443,10.814,-14.428,-2.04678
HR,1985-03,-2.04678,15.286,-1.643,4.56668
HR,1985-04,4.56668,19.108,0.411,9.95783
HR,1985-05,9.95783,25.444,3.327,15.9143
HR,1985-06,15.9143,26.762,7.845,17.244
HR,1985-07,17.244,32.465,12.342,21.8613
HR,1985-08,21.8613,32.852,11.735,21.78
HR,1985-09,21.78,30.111,7.967,18.326
HR,1985-10,18.326,26.606,0.342,11.4075
HR,1985-11,11.4075,18.337,-6.508,3.67086
HR,1985-12,3.67086,13.856,-1.347,4.69751
HR,1986-01,4.69751,10.367,-7.746,0.869454
HR,1986-02,0.869454,4.264,-15.163,-3.30489
HR,1986-03,-3.30489,16.08,-6.664,3.45739
HR,1986-04,3.45739,21.204,-1.755,10.714
HR,1986-05,10.714,26.2,8.512,17.5048
HR,1986-06,17.5048,26.596,6.265,18.1329
HR,1986-07,18.1329,30.148,10.114,20.076
HR,1986-08,20.076,32.169,9.846,22.1413
HR,1986-09,22.1413,28.635,6.234,16.7233
HR,1986-10,16.7233,24.604,0.629,11.6371
HR,1986-11,11.6371,16.466,-0.584,6.26923
HR,1986-12,6.26923,8.868,-9.193,0.642358
HR,1987-01,0.642358,7.803,-18.063,-3.58402
HR,1987-02,-3.58402,11.497,-12.628,1.14925
HR,1987-03,1.14925,15.12,-10.819,0.776792
HR,1987-04,0.776792,19.999,0.7,9.9212
HR,1987-05,9.9212,22.326,5.141,13.4168
HR,1987-06,13.4168,29.374,9.224,18.3595
HR,1987-07,18.3595,34.487,11.552,22.8651
HR,1987-08,22.8651,29.569,9.206,20.3611
HR,1987-09,20.3611,32.423,4.401,20.3244
HR,1987-10,20.3244,23.26,1.414,12.185
HR,1987-11,12.185,16.218,-0.563,5.96822
HR,1987-12,5.96822,11.218,-6.257,1.97958
HR,1988-01,1.97958,11.832,-2.051,3.86508
HR,1988-02,3.86508,14.543,-3.801,3.34744
HR,1988-03,3.34744,14.023,-2.778,4.90395
HR,1988-04,4.90395,19.543,-1.87,9.77739
HR,1988-05,9.77739,23.279,7.136,15.3674
HR,1988-06,15.3674,27.856,9.904,18.5075
HR,1988-07,18.5075,35.146,13.798,23.459
HR,1988-08,23.459,35.781,11.591,22.6211
HR,1988-09,22.6211,28.425,8.423,17.2012
HR,1988-10,17.2012,23.406,-1.873,11.898
HR,1988-11,11.898,13.096,-8.402,1.65591
HR,1988-12,1.65591,11.383,-6.887,2.05132
HR,1989-01,2.05132,10.536,-4.829,0.809374
HR,1989-02,0.809374,15.221,-1.752,4.17868
HR,1989-03,4.17868,21.922,1.052,8.59966
HR,1989-04,8.59966,22.168,4.119,11.8705
HR,1989-05,11.8705,23.055,4.67,14.4218
HR,1989-06,14.4218,25.997,8.778,17.3517
HR,1989-07,17.3517,31.142,12.477,21.7683
HR,1989-08,21.7683,31.784,10.118,21.0534
HR,1989-09,21.0534,26.682,7.825,16.534
HR,1989-10,16.534,20.846,3.134,11.3876
HR,1989-11,11.3876,19.293,-7.584,4.4267
HR,1989-12,4.4267,15.312,-8.507,2.51795
HR,1990-01,2.51795,12.794,-8.845,0.522265
HR,1990-02,0.522265,16.956,-0.962,5.93646
HR,1990-03,5.93646,22.246,-0.87,9.07199
HR,1990-04,9.07199,18.859,0.786,9.88515
HR,1990-05,9.88515,27.451,6.081,16.6803
HR,1990-06,16.6803,32.049,9.143,19.3645
HR,1990-07,19.3645,32.815,11.77,21.8114
HR,1990-08,21.8114,32.304,12.748,22.1895
HR,1990-09,22.1895,28.178,6.085,16.1797
HR,1990-10,16.1797,24.621,-1.411,12.5232
HR,1990-11,12.5232,16.865,-1.042,6.66269
HR,1990-12,6.66269,7.543,-5.704,0.430464
HR,1991-01,0.430464,11.329,-11.016,0.580958
HR,1991-02,0.580958,11.318,-13.269,-0.964686
HR,1991-03,-0.964686,19.493,0.157,7.81272
HR,1991-04,7.81272,18.323,-0.017,8.4606
HR,1991-05,8.4606,22.311,4.038,11.7188
HR,1991-06,11.7188,29.604,9.17,18.5626
HR,1991-07,18.5626,32.818,10.455,22.3361
HR,1991-08,22.3361,30.464,10.885,21.3063
HR,1991-09,21.3063,27.52,9.197,18.2472
HR,1991-10,18.2472,22.202,-2.736,9.871
HR,1991-11,9.871,16.955,-2.535,6.04852
HR,1991-12,6.04852,5.474,-10.569,-0.88461
HR,1992-01,-0.88461,8.663,-5.826,0.86102
HR,1992-02,0.86102,13.756,-5.65,2.74049
HR,1992-03,2.74049,15.472,-2.181,6.09949
HR,1992-04,6.09949,22.569,0.766,10.3413
HR,1992-05,10.3413,23.849,7.787,15.76
HR,1992-06,15.76,26.584,10.637,18.7119
HR,1992-07,18.7119,32.599,13.792,21.9189
HR,1992-08,21.9189,35.864,15.328,25.7271
HR,1992-09,25.7271,28.212,8.351,18.1488
HR,1992-10,18.1488,21.01,-0.093,11.5942
HR,1992-11,11.5942,18.328,-0.736,7.42744
HR,1992-12,7.42744,13.902,-8.848,0.816003
HR,1993-01,0.816003,10.513,-10.518,0.677407
HR,1993-02,0.677407,8.77,-7.975,0.0772887
HR,1993-03,0.0772887,19.079,-6.624,4.33226
HR,1993-04,4.33226,21.227,1.308,10.4792
HR,1993-05,10.4792,27.093,8.29,17.2722
HR,1993-06,17.2722,28.809,11.065,20.0915
HR,1993-07,20.0915,33.856,10.635,21.4071
HR,1993-08,21.4071,34.531,8.57,22.3594
HR,1993-09,22.3594,25.37,7.41,16.5179
HR,1993-10,16.5179,22.825,0.116,12.4848
HR,1993-11,12.4848,17.378,-10.34,1.55464
HR,1993-12,1.55464,12.645,-6.999,2.85501
HR,1994-01,2.85501,13.418,-5.348,3.09665
HR,1994-02,3.09665,12.628,-10.54,1.83671
HR,1994-03,1.83671,18.083,-1.852,8.72921
HR,1994-04,8.72921,21.301,1.24,10.2052
HR,1994-05,10.2052,25.103,4.41,15.0385
HR,1994-06,15.0385,30.582,6.984,19.3637
HR,1994-07,19.3637,33.408,14.563,23.8956
HR,1994-08,23.8956,34.064,11.82,23.8212
HR,1994-09,23.8212,30.131,8.176,19.1649
HR,1994-10,19.1649,25.564,0.383,10.3834
HR,1994-11,10.3834,17.792,-0.079,7.68575
HR,1994-12,7.68575,13.496,-4.972,2.21322
HR,1995-01,2.21322,12.248,-7.548,0.221469
HR,1995-02,0.221469,13.049,-3.073,5.10257
HR,1995-03,5.10257,15.498,-3.073,4.67804
HR,1995-04,4.67804,23.68,-1.03,10.1341
HR,1995-05,10.1341,25.202,3.342,14.586
HR,1995-06,14.586,27.937,10.637,18.0163
HR,1995-07,18.0163,32.585,15.177,23.4856
HR,1995-08,23.4856,30.636,7.626,20.6204
HR,1995-09,20.6204,24.621,3.534,15.3496
HR,1995-10,15.3496,22.472,-0.194,12.4582
HR,1995-11,12.4582,14.629,-4.346,4.50309
HR,1995-12,4.50309,12.409,-9.327,0.899802
HR,1996-01,0.899802,8.625,-11.158,-1.30468
HR,1996-02,-1.30468,8.042,-12.792,-1.56435
HR,1996-03,-1.56435,12.987,-6.761,2.31205
HR,1996-04,2.31205,21.253,-0.92,9.97614
HR,1996-05,9.97614,25.579,7.251,15.8533
HR,1996-06,15.8533,30.918,9.602,19.6718
HR,1996-07,19.6718,29.729,10.228,20.0422
HR,1996-08,20.0422,29.831,12.315,20.7595
HR,1996-09,20.7595,20.564,6.527,13.3185
HR,1996-10,13.3185,19.983,1.768,11.239
HR,1996-11,11.239,17.84,-5.153,7.35981
HR,1996-12,7.35981,9.874,-14.271,-1.21553
HR,1997-01,-1.21553,3.212,-9.045,-1.84519
HR,1997-02,-1.84519,13.497,-9.687,2.71347
HR,1997-03,2.71347,17.809,-1.938,5.51752
HR,1997-04,5.51752,17.204,-2.559,6.73088
HR,1997-05,6.73088,25.843,6.003,15.5713
HR,1997-06,15.5713,30.581,4.986,19.5856
HR,1997-07,19.5856,29.645,13.513,20.7624
HR,1997-08,20.7624,29.802,12.129,21.1531
HR,1997-09,21.1531,29.536,6.392,17.3698
HR,1997-10,17.3698,25.268,-3.239,9.56027
HR,1997-11,9.56027,18.689,-3.618,5.80042
HR,1997-12,5.80042,9.548,-5.141,2.36287
HR,1998-01,2.36287,11.084,-7.224,2.66113
HR,1998-02,2.66113,15.959,-8.553,4.31385
HR,1998-03,4.31385,15.87,-4.177,4.17296
HR,1998-04,4.17296,21.031,1.106,10.9883
HR,1998-05,10.9883,25.838,6.434,14.9657
